pid,fid14,fid12,cfps2012_latest_edu
210120104,210120,210120,不适用
410492103,410492,410492,小学
621628102,621628,621628,文盲/半文盲
440929101,440929,440929,小学
370707103,128442,370707,不适用
140753401,140753,140753,小学
410247101,410247,410247,初中
440759501,440759,不适用,不适用
441108101,441108,441108,小学
620667102,620667,620667,大学本科
130319104,130319,130319,初中
500176102,500176,500176,不适用
441105101,441105,441105,小学
410539102,410539,410539,文盲/半文盲
440621102,440621,440621,小学
620149103,620149,620149,初中
621302101,621302,621302,文盲/半文盲
441110101,441110,441110,文盲/半文盲
130059102,130059,130059,初中
410193102,410193,410193,文盲/半文盲
130613101,130613,130613,文盲/半文盲
441114103,441114,441114,初中
410470102,410470,410470,初中
440921101,440921,440921,高中/中专/技校/职高
440929102,440929,440929,初中
620571532,620571,不适用,不适用
441094102,441094,441094,小学
140187102,140187,140187,小学
441089102,441089,441089,文盲/半文盲
311986101,311986,311986,小学
621853102,621853,621853,文盲/半文盲
440525101,440525,440525,文盲/半文盲
441751432,441751,441751,文盲/半文盲
188583501,188583,不适用,不适用
621137103,621137,621137,文盲/半文盲
450259102,450259,450259,小学
370718432,370718,370718,初中
370461501,370461,不适用,不适用
510224105,510224,510224,文盲/半文盲
441316104,441316,441316,小学
350036103,350036,350036,初中
440945102,440945,440945,文盲/半文盲
500263103,500263,500263,初中
440442102,440442,440442,小学
330207102,330207,330207,文盲/半文盲
440938101,440938,440938,文盲/半文盲
310859103,310859,310859,小学
130451101,130451,130451,文盲/半文盲
441097103,441097,441097,初中
130477101,130477,130477,初中
621864102,621864,621864,文盲/半文盲
430215101,430215,430215,初中
621405102,621405,621405,不适用
440261104,440261,440261,初中
130515104,130515,130515,初中
530225102,530225,530225,文盲/半文盲
410592102,410592,410592,初中
311777102,311777,311777,文盲/半文盲
230408101,230408,230408,大专
230185101,230185,230185,文盲/半文盲
441092103,441092,441092,小学
130155101,130155,130155,小学
411018101,411018,411018,文盲/半文盲
230554101,230554,230554,初中
440430104,440430,440430,高中/中专/技校/职高
211380101,211380,211380,初中
370482102,370482,370482,初中
230494101,230494,230494,文盲/半文盲
312421501,312421,不适用,不适用
410223432,410223,410223,不适用
140141103,120721,140141,不适用
610348104,610348,610348,小学
610372104,610372,610372,初中
440948104,440948,440948,不适用
440876101,440876,440876,小学
441096105,441096,441096,高中/中专/技校/职高
510398106,510398,510398,文盲/半文盲
210080103,210080,210080,不适用
441091102,441091,441091,文盲/半文盲
450185106,153941,450185,初中
330262101,330262,330262,初中
410964107,410964,410964,初中
220356101,220356,220356,初中
340154102,340154,340154,小学
411817104,411817,411817,初中
440622102,440622,440622,文盲/半文盲
360010102,360010,360010,小学
140355104,140355,140355,高中/中专/技校/职高
411474104,411474,411474,初中
440621104,440621,440621,初中
440619101,440619,440619,初中
210727102,210727,210727,初中
441120102,441120,441120,文盲/半文盲
410462531,410462,不适用,不适用
450003531,450003,不适用,不适用
441063105,441063,441063,文盲/半文盲
621477104,621477,621477,文盲/半文盲
621616103,621616,621616,初中
520551101,520551,520551,小学
210174103,210174,210174,小学
510996104,510996,510996,小学
621633103,138435,621633,初中
320111102,320111,320111,小学
140074431,140074,140074,不适用
220228101,221511,220228,不适用
312067101,312067,312067,文盲/半文盲
410646102,410646,410646,初中
320275103,320275,320275,高中/中专/技校/职高
440616103,440616,440616,文盲/半文盲
370779101,370779,370779,小学
440621101,440621,440621,小学
620300104,620300,620300,文盲/半文盲
510071104,510071,510071,初中
370611101,370611,370611,小学
370554101,370554,370554,文盲/半文盲
230054106,230054,230054,文盲/半文盲
450211101,450211,450211,文盲/半文盲
441061531,441061,不适用,不适用
500286101,500286,500286,小学
230373103,230373,230373,小学
440727532,440727,不适用,不适用
441700104,441700,441700,文盲/半文盲
230571101,230571,230571,初中
500141102,500141,500141,文盲/半文盲
410151103,410151,410151,文盲/半文盲
638054501,638054,不适用,不适用
621092102,621092,621092,文盲/半文盲
120089103,120089,120089,文盲/半文盲
955383401,955383,955383,高中/中专/技校/职高
410220104,410220,410220,初中
340008101,340008,340008,文盲/半文盲
620757102,620757,620757,文盲/半文盲
510896101,808555,808555,初中
330091101,330091,330091,初中
620110101,620110,620110,文盲/半文盲
370115103,370115,370115,初中
312074101,312074,312074,大专
510926101,510926,510926,文盲/半文盲
410553105,410553,410553,初中
411712102,411712,411712,大学本科
510647101,510647,510647,小学
440426106,440426,440426,小学
411771104,170324,411771,初中
620958102,620958,620958,小学
620096431,620096,620096,不适用
610279103,610279,610279,初中
440582101,440582,440582,小学
440587101,440587,440587,小学
123804501,123804,不适用,不适用
621107101,621107,621107,初中
441376101,441376,441376,高中/中专/技校/职高
411137431,411137,411137,初中
130588101,130588,130588,高中/中专/技校/职高
411318102,411318,411318,文盲/半文盲
621190101,621190,621190,初中
621215107,621215,621215,文盲/半文盲
211461102,211461,211461,初中
440606101,440606,440606,高中/中专/技校/职高
220074101,220074,220074,文盲/半文盲
410533103,410533,410533,大学本科
441086106,441086,441086,不适用
340361105,340361,340361,不适用
440596103,440596,440596,小学
410944108,410944,410944,小学
440607101,440607,440607,小学
312540104,312540,312540,高中/中专/技校/职高
620447101,620447,620447,文盲/半文盲
440595101,440595,440595,初中
441087104,441087,441087,不适用
440605101,440605,440605,小学
530123102,530123,530123,小学
210547103,210547,210547,高中/中专/技校/职高
520114104,520114,520114,高中/中专/技校/职高
530245101,530245,530245,文盲/半文盲
931323431,931323,931323,高中/中专/技校/职高
441081101,441081,441081,小学
420278101,420278,420278,小学
440604101,440604,440604,高中/中专/技校/职高
350075104,350075,350075,初中
440593108,440593,440593,文盲/半文盲
410113105,410113,410113,初中
130417101,130417,130417,初中
230099102,230099,230099,初中
440609104,440609,440609,小学
621299105,621299,621299,初中
130880104,130880,130880,初中
510376102,510376,510376,文盲/半文盲
450156104,450156,450156,初中
440386101,440386,440386,高中/中专/技校/职高
440647103,440647,440647,不适用
621833104,621833,621833,文盲/半文盲
510616102,510616,510616,文盲/半文盲
211678102,211678,211678,高中/中专/技校/职高
110125102,110125,110125,初中
410219102,410219,410219,初中
310389102,310389,310389,高中/中专/技校/职高
130843101,130843,130843,文盲/半文盲
220305501,220305,不适用,不适用
440562101,440562,440562,小学
210388101,210388,210388,高中/中专/技校/职高
440579110,440579,440579,高中/中专/技校/职高
420426101,420426,420426,高中/中专/技校/职高
360341101,360341,360341,文盲/半文盲
440592102,440592,440592,小学
340380102,340380,340380,文盲/半文盲
211609101,211609,211609,初中
440646107,191231,440646,高中/中专/技校/职高
450163101,450163,450163,不适用
143666501,143666,不适用,不适用
510976102,510976,510976,文盲/半文盲
530024104,530024,530024,文盲/半文盲
440635102,440635,440635,小学
440826103,440826,440826,高中/中专/技校/职高
410244103,410244,410244,文盲/半文盲
440600102,440600,440600,文盲/半文盲
360039102,360039,360039,小学
440801104,709033,709033,大学本科
312026101,312026,312026,文盲/半文盲
411391101,411391,411391,文盲/半文盲
441679102,441679,441679,文盲/半文盲
312137101,312137,312137,初中
410527103,410527,410527,高中/中专/技校/职高
440253103,289650,440253,初中
320385105,320385,320385,初中
320361103,166409,320361,小学
440562102,440562,440562,文盲/半文盲
370321101,370321,370321,初中
370539101,370539,370539,大专
411585101,411585,411585,小学
130225102,130225,130225,不适用
440579109,440579,440579,初中
530455104,530455,530455,初中
621574101,621574,621574,文盲/半文盲
210275102,210275,210275,大学本科
370739431,370739,370739,初中
211819104,182464,211819,小学
410203431,410203,410203,小学
230098103,230098,230098,不适用
210085102,210085,210085,文盲/半文盲
610040102,610040,610040,文盲/半文盲
621457104,621457,621457,文盲/半文盲
410797101,410797,410797,小学
620968103,620968,620968,文盲/半文盲
440597103,440597,440597,不适用
530256102,530256,530256,小学
320123103,320123,320123,高中/中专/技校/职高
411740102,411740,411740,文盲/半文盲
312080102,312080,312080,文盲/半文盲
620889431,620889,620889,初中
165234431,165234,165234,初中
312442102,312442,312442,文盲/半文盲
440775103,440775,440775,高中/中专/技校/职高
510174101,510174,510174,初中
210416103,210416,210416,小学
440637106,440637,440637,初中
440600101,440600,440600,小学
620144101,620144,620144,小学
140346431,140346,140346,初中
440589101,440589,440589,文盲/半文盲
211828101,211828,211828,初中
621483104,621483,621483,文盲/半文盲
441080101,441080,441080,小学
440606104,440606,440606,高中/中专/技校/职高
312134105,312134,312134,不适用
440757101,440757,440757,文盲/半文盲
430491101,430491,430491,小学
220042101,220042,220042,初中
320124101,320124,320124,文盲/半文盲
410519101,410519,410519,文盲/半文盲
312357102,312357,312357,初中
110052104,110052,110052,大专
312431101,312431,312431,文盲/半文盲
530373103,530373,530373,初中
140481103,180391,140481,初中
130389103,130389,130389,小学
441079106,441079,441079,小学
140612101,140612,140612,文盲/半文盲
340105104,340105,340105,初中
500238105,272177,500238,初中
311965102,311965,311965,小学
440593103,440593,440593,初中
440606103,440606,440606,不适用
410833103,410833,410833,小学
520203102,520203,520203,文盲/半文盲
320368102,320368,320368,初中
130096101,130096,130096,高中/中专/技校/职高
430599102,430599,430599,不适用
211102101,211102,211102,初中
441888103,133678,441888,不适用
510614101,510614,510614,文盲/半文盲
410825102,410825,410825,文盲/半文盲
210782101,210782,210782,大专
120077102,120077,120077,小学
340234103,340234,340234,高中/中专/技校/职高
530451102,530451,530451,文盲/半文盲
430411102,430411,430411,文盲/半文盲
210454101,210454,210454,文盲/半文盲
500155101,500155,500155,文盲/半文盲
420284431,420284,420284,不适用
441875102,441875,441875,文盲/半文盲
411772101,411772,411772,小学
411518101,411518,411518,小学
312095101,312095,312095,初中
230488102,230488,230488,文盲/半文盲
520395103,520395,520395,文盲/半文盲
210467103,210467,210467,初中
620895103,620895,620895,文盲/半文盲
220170101,220170,220170,大专
211161102,211161,211161,高中/中专/技校/职高
420069102,420069,420069,小学
411839102,411839,411839,大专
520504103,520504,520504,初中
510899102,510899,510899,小学
311978101,311978,311978,小学
411342103,411342,411342,大学本科
140659101,140659,140659,文盲/半文盲
370246101,370246,370246,小学
510987104,510987,510987,文盲/半文盲
441949103,441949,441949,小学
