pid,fid16,cfps_age,cfps_gender,qea0,qq301,qz202,cfps2016edu
410549102,410549,51,男,在婚（有配偶）,否,7,初中
410581101,410581,73,男,在婚（有配偶）,否,7,小学
410581105,914703,40,女,在婚（有配偶）,否,7,初中
410506102,410506,60,女,在婚（有配偶）,否,7,文盲/半文盲
410564102,410564,35,男,在婚（有配偶）,否,7,小学
410508103,160025,30,女,在婚（有配偶）,否,7,大学本科
410590101,410590,41,女,在婚（有配偶）,否,7,小学
410585101,410585,66,女,丧偶,否,7,文盲/半文盲
193100553,193100,23,男,在婚（有配偶）,否,7,初中
410586431,410586,25,女,在婚（有配偶）,否,7,初中
410498101,410498,61,女,在婚（有配偶）,否,7,初中
410557101,410557,62,女,丧偶,否,7,文盲/半文盲
410581102,410581,65,女,在婚（有配偶）,否,6,文盲/半文盲
410500102,410500,51,女,在婚（有配偶）,否,7,文盲/半文盲
410582101,410582,65,男,在婚（有配偶）,否,3,小学
410500101,410500,53,男,在婚（有配偶）,是,7,小学
410591102,410591,43,女,在婚（有配偶）,否,7,小学
410561101,410561,42,女,在婚（有配偶）,否,7,小学
410494104,410494,16,男,未婚,否,7,初中
228697501,228697,28,男,在婚（有配偶）,否,7,初中
410554104,410554,39,女,在婚（有配偶）,否,6,小学
410531102,410531,57,女,在婚（有配偶）,否,7,小学
410493102,410493,51,女,在婚（有配偶）,否,6,文盲/半文盲
410503581,410503,27,男,在婚（有配偶）,否,7,初中
410592101,410592,40,女,在婚（有配偶）,否,7,文盲/半文盲
410554101,410554,75,男,在婚（有配偶）,,,初中
410549105,193100,22,女,在婚（有配偶）,否,7,初中
410531101,410531,60,男,在婚（有配偶）,否,7,初中
410508551,410508,28,女,在婚（有配偶）,否,7,大学本科
410550102,410550,35,女,在婚（有配偶）,否,7,初中
410508102,410508,54,女,在婚（有配偶）,否,7,高中/中专/技校/职高
410551102,410551,59,男,在婚（有配偶）,否,7,小学
410554107,410554,17,女,未婚,否,7,初中
410582105,410582,31,男,在婚（有配偶）,是,7,高中/中专/技校/职高
410550101,410550,38,男,在婚（有配偶）,是,7,初中
410504101,410504,41,女,在婚（有配偶）,否,7,初中
410500103,227801,25,男,在婚（有配偶）,否,7,小学
410557103,410557,32,男,在婚（有配偶）,是,7,初中
149781501,149781,30,男,在婚（有配偶）,否,7,高中/中专/技校/职高
410534102,410534,81,女,在婚（有配偶）,否,7,文盲/半文盲
410587103,410587,28,女,在婚（有配偶）,否,7,初中
410494102,410494,46,女,丧偶,否,7,
410587102,410587,29,男,在婚（有配偶）,否,7,高中/中专/技校/职高
410585102,410585,27,男,在婚（有配偶）,是,7,高中/中专/技校/职高
410582551,410582,36,女,在婚（有配偶）,,,小学
410504104,410504,17,女,未婚,否,7,初中
410580581,410580,48,男,离婚,否,7,
410580102,410580,72,女,丧偶,否,5,文盲/半文盲
410497101,410497,66,男,离婚,否,6,文盲/半文盲
410592103,410592,71,男,丧偶,否,7,初中
410591101,410591,44,男,在婚（有配偶）,是,7,文盲/半文盲
410506103,410506,33,男,在婚（有配偶）,否,7,大专
410592104,410592,19,女,未婚,否,7,初中
410549103,410549,27,男,在婚（有配偶）,否,7,初中
410504103,410504,41,男,在婚（有配偶）,否,7,高中/中专/技校/职高
410531103,410531,25,男,未婚,否,7,初中
410552102,410552,48,女,在婚（有配偶）,否,7,文盲/半文盲
410530102,410530,48,女,在婚（有配偶）,否,6,小学
410579101,410579,50,女,在婚（有配偶）,否,7,小学
410523101,410523,45,女,在婚（有配偶）,否,7,初中
410524102,410524,64,女,在婚（有配偶）,是,7,文盲/半文盲
410528102,410528,60,男,未婚,,,文盲/半文盲
410529102,410529,60,女,丧偶,,,初中
410529431,410529,36,男,在婚（有配偶）,否,7,初中
410529432,410529,33,男,未婚,否,7,高中/中专/技校/职高
410532102,410532,67,女,丧偶,否,7,文盲/半文盲
410558102,410558,39,女,在婚（有配偶）,否,3,
410533102,410533,61,女,在婚（有配偶）,否,7,小学
410504102,410504,81,女,丧偶,否,5,文盲/半文盲
410534101,410534,81,男,在婚（有配偶）,否,4,文盲/半文盲
410564101,410564,36,女,在婚（有配偶）,否,7,文盲/半文盲
410562102,410562,46,男,在婚（有配偶）,是,7,小学
410525105,410525,20,男,未婚,否,7,高中/中专/技校/职高
410559104,410559,18,男,未婚,否,7,高中/中专/技校/职高
410556101,410556,74,男,在婚（有配偶）,否,5,初中
410558101,410558,45,男,在婚（有配偶）,否,7,小学
410557531,410557,39,女,在婚（有配偶）,,,初中
410554102,410554,69,女,在婚（有配偶）,否,7,初中
410553105,410553,22,女,在婚（有配偶）,否,7,初中
410581103,410581,38,男,离婚,否,7,文盲/半文盲
410553104,410553,16,女,未婚,否,7,小学
410553103,410553,23,男,在婚（有配偶）,否,7,小学
410551103,410551,16,男,未婚,否,7,高中/中专/技校/职高
410553102,410553,45,男,在婚（有配偶）,否,7,小学
410552101,410552,48,男,在婚（有配偶）,否,7,初中
410506101,410506,60,男,在婚（有配偶）,否,7,高中/中专/技校/职高
410508104,410508,28,男,在婚（有配偶）,否,7,高中/中专/技校/职高
410506105,149781,29,女,在婚（有配偶）,否,7,大专
410533103,410533,27,男,在婚（有配偶）,否,7,大学本科
410549101,410549,51,女,在婚（有配偶）,否,7,初中
410524101,410524,69,男,在婚（有配偶）,否,5,文盲/半文盲
410492103,410492,71,女,丧偶,否,7,小学
410555102,410555,77,男,丧偶,否,5,文盲/半文盲
410505101,410505,58,女,丧偶,是,6,初中
410525102,410525,49,女,在婚（有配偶）,是,7,文盲/半文盲
410502101,410502,50,男,丧偶,否,7,初中
410548102,410548,38,女,在婚（有配偶）,否,7,初中
410585501,410585,24,女,在婚（有配偶）,否,7,初中
410507101,410507,34,女,在婚（有配偶）,否,7,高中/中专/技校/职高
410496102,410496,49,男,在婚（有配偶）,是,7,初中
410533101,410533,63,男,在婚（有配偶）,是,7,高中/中专/技校/职高
410523103,410523,22,男,未婚,否,7,大专
410563101,410563,54,女,在婚（有配偶）,否,7,初中
410523102,410523,44,男,在婚（有配偶）,是,7,初中
410501101,410501,59,女,丧偶,否,4,文盲/半文盲
410582104,410582,27,女,在婚（有配偶）,,,文盲/半文盲
410502104,448810,27,女,在婚（有配偶）,否,7,高中/中专/技校/职高
410553101,410553,45,女,在婚（有配偶）,否,6,文盲/半文盲
410562103,410562,21,女,未婚,否,7,高中/中专/技校/职高
410559102,410559,68,女,丧偶,否,7,文盲/半文盲
410587101,410587,60,女,丧偶,否,7,文盲/半文盲
410530101,410530,48,男,在婚（有配偶）,否,7,小学
410579104,410579,18,女,未婚,否,7,初中
410503102,410503,66,男,在婚（有配偶）,否,6,初中
410549104,410549,30,女,在婚（有配偶）,否,7,初中
410506106,228697,28,女,在婚（有配偶）,否,7,高中/中专/技校/职高
410582103,410582,36,男,在婚（有配偶）,,,文盲/半文盲
410551101,410551,60,女,在婚（有配偶）,否,6,文盲/半文盲
410592105,410592,17,男,未婚,否,7,高中/中专/技校/职高
410496103,410496,25,男,未婚,,,大专
410505104,410505,30,女,在婚（有配偶）,否,7,初中
410556102,410556,72,女,在婚（有配偶）,是,7,文盲/半文盲
410528101,410528,44,男,在婚（有配偶）,否,7,小学
410589102,410589,46,女,在婚（有配偶）,否,7,初中
410557104,410557,34,女,在婚（有配偶）,否,7,高中/中专/技校/职高
410582102,410582,66,女,在婚（有配偶）,否,6,小学
410528103,410528,41,女,在婚（有配偶）,否,7,小学
410589101,410589,48,男,在婚（有配偶）,否,7,初中
410533501,410533,27,女,在婚（有配偶）,否,7,大专
410503101,410503,62,女,在婚（有配偶）,否,7,文盲/半文盲
410505103,410505,31,男,在婚（有配偶）,否,4,初中
410591103,410591,20,女,在婚（有配偶）,否,7,初中
410554103,410554,39,男,在婚（有配偶）,是,7,小学
410496101,410496,50,女,在婚（有配偶）,否,7,初中
410562101,410562,43,女,在婚（有配偶）,是,7,初中
410561103,410561,20,男,未婚,否,7,初中
411844101,411844,57,女,在婚（有配偶）,否,6,大专
411846101,411846,62,男,在婚（有配偶）,否,6,高中/中专/技校/职高
411698581,411698,42,男,在婚（有配偶）,否,6,初中
411840431,411840,30,女,在婚（有配偶）,否,6,大专
411688102,411688,62,男,在婚（有配偶）,否,6,初中
411704431,411704,36,女,在婚（有配偶）,否,6,小学
411693102,411693,59,女,在婚（有配偶）,否,6,文盲/半文盲
411684105,411684,65,男,在婚（有配偶）,否,3,初中
411695102,411695,54,男,在婚（有配偶）,否,5,大专
411836101,411836,50,男,在婚（有配偶）,否,6,大专
411684103,411684,35,女,在婚（有配偶）,否,6,高中/中专/技校/职高
411840102,411840,56,男,在婚（有配偶）,否,6,高中/中专/技校/职高
411849102,411849,46,女,在婚（有配偶）,否,6,高中/中专/技校/职高
411688101,411688,61,女,在婚（有配偶）,否,6,文盲/半文盲
411835101,411835,45,女,在婚（有配偶）,,,初中
411834103,411834,29,男,在婚（有配偶）,是,6,高中/中专/技校/职高
411700102,411700,54,女,在婚（有配偶）,否,6,初中
411840103,411840,31,男,在婚（有配偶）,是,6,大专
411675102,411675,44,女,在婚（有配偶）,否,6,小学
411684102,411684,65,女,在婚（有配偶）,否,6,初中
411681101,411681,62,男,在婚（有配偶）,否,6,大专
411699101,411699,37,男,在婚（有配偶）,否,6,高中/中专/技校/职高
411691102,411691,67,女,在婚（有配偶）,否,6,初中
411680103,411680,16,男,未婚,是,6,初中
411846105,411846,33,女,在婚（有配偶）,否,6,大学本科
411848103,411848,17,女,未婚,否,6,高中/中专/技校/职高
411839101,411839,54,女,在婚（有配偶）,否,6,大专
411834101,411834,52,女,在婚（有配偶）,否,6,高中/中专/技校/职高
411673101,411673,61,女,离婚,否,6,文盲/半文盲
411684101,411684,38,男,在婚（有配偶）,是,7,大专
411681103,411681,34,男,未婚,否,6,大学本科
411844102,411844,55,男,在婚（有配偶）,是,6,大学本科
411692102,411692,54,男,在婚（有配偶）,是,4,小学
411852103,411852,25,女,未婚,否,6,大专
411829101,411829,45,女,在婚（有配偶）,否,6,高中/中专/技校/职高
411835103,411835,17,女,未婚,否,6,初中
411688103,411688,33,男,离婚,否,6,大学本科
411849105,411849,77,女,丧偶,,,文盲/半文盲
411836102,411836,47,女,在婚（有配偶）,否,6,高中/中专/技校/职高
411691101,411691,68,男,在婚（有配偶）,否,6,高中/中专/技校/职高
411841101,411841,42,女,在婚（有配偶）,否,6,大学本科
411848102,411848,61,男,在婚（有配偶）,否,5,初中
411704101,411704,57,女,丧偶,否,6,小学
411686101,411686,60,男,在婚（有配偶）,否,6,高中/中专/技校/职高
411692101,411692,52,女,在婚（有配偶）,否,3,初中
411851101,946986,37,男,在婚（有配偶）,否,6,大专
411834501,411834,25,女,在婚（有配偶）,否,6,大专
411843103,411843,16,女,未婚,否,6,初中
411681102,411681,61,女,在婚（有配偶）,否,6,高中/中专/技校/职高
411848101,411848,61,女,在婚（有配偶）,否,6,文盲/半文盲
411700101,411700,57,男,在婚（有配偶）,是,6,高中/中专/技校/职高
411695101,411695,48,女,在婚（有配偶）,否,5,小学
411831101,411831,47,女,在婚（有配偶）,否,6,高中/中专/技校/职高
411694102,411694,46,男,离婚,否,6,高中/中专/技校/职高
411700103,411700,31,女,在婚（有配偶）,否,5,大专
411851104,946986,35,女,在婚（有配偶）,否,6,大学本科
411840101,411840,56,女,在婚（有配偶）,否,6,初中
411852102,411852,49,女,丧偶,否,6,初中
411846102,411846,61,女,在婚（有配偶）,否,6,初中
411692105,411692,81,女,丧偶,,,文盲/半文盲
411830101,411830,38,女,在婚（有配偶）,否,6,大专
411846104,411846,36,男,在婚（有配偶）,否,6,大学本科
411693101,411693,71,男,在婚（有配偶）,是,2,小学
411843102,411843,43,女,在婚（有配偶）,否,6,初中
411835102,411835,51,男,在婚（有配偶）,是,6,大专
411698102,411698,66,男,在婚（有配偶）,否,6,文盲/半文盲
411841102,411841,41,男,在婚（有配偶）,否,6,大专
411830102,411830,43,男,在婚（有配偶）,是,6,高中/中专/技校/职高
411699102,411699,35,女,在婚（有配偶）,否,6,高中/中专/技校/职高
411839102,411839,53,男,在婚（有配偶）,否,6,大专
411698101,411698,62,女,在婚（有配偶）,否,7,初中
411680101,411680,44,男,在婚（有配偶）,否,6,小学
411836103,411836,21,女,未婚,否,6,高中/中专/技校/职高
411843101,411843,47,男,在婚（有配偶）,否,6,高中/中专/技校/职高
411848532,411848,35,男,在婚（有配偶）,否,6,初中
411376102,411376,49,男,在婚（有配偶）,否,4,初中
411465101,411465,65,男,丧偶,是,5,高中/中专/技校/职高
411356101,411356,79,男,在婚（有配偶）,是,5,文盲/半文盲
411353105,411353,16,男,未婚,否,5,初中
411414102,411414,74,女,在婚（有配偶）,,,文盲/半文盲
411440102,411440,34,男,在婚（有配偶）,,,文盲/半文盲
411434431,411434,76,女,丧偶,否,3,文盲/半文盲
411419103,411419,47,男,在婚（有配偶）,否,5,文盲/半文盲
411365551,411365,27,女,在婚（有配偶）,否,5,大专
411440109,411440,54,女,在婚（有配偶）,否,5,文盲/半文盲
411377103,411377,27,男,在婚（有配偶）,是,缺失,大学本科
411354102,411354,49,男,在婚（有配偶）,否,5,高中/中专/技校/职高
411354101,411354,47,女,在婚（有配偶）,否,5,文盲/半文盲
411421102,411421,71,男,丧偶,否,4,文盲/半文盲
411359102,411359,43,女,在婚（有配偶）,否,5,文盲/半文盲
411419101,411419,46,女,在婚（有配偶）,否,4,文盲/半文盲
411365103,411365,79,女,丧偶,是,4,
411365102,411365,53,女,在婚（有配偶）,否,5,
411418102,411418,71,女,在婚（有配偶）,否,5,文盲/半文盲
411416431,411416,87,女,丧偶,,,小学
411433104,211066,22,女,在婚（有配偶）,否,4,小学
411419105,411419,26,女,在婚（有配偶）,否,4,小学
411422101,411422,64,女,丧偶,否,5,文盲/半文盲
411432103,411432,27,男,在婚（有配偶）,,,
411353101,411353,62,女,在婚（有配偶）,否,4,文盲/半文盲
411417101,411417,72,女,丧偶,否,4,文盲/半文盲
411433105,411433,20,男,未婚,否,6,大专
411416101,411416,70,男,在婚（有配偶）,否,5,小学
411426101,411426,49,女,在婚（有配偶）,否,4,文盲/半文盲
411432102,411432,59,女,在婚（有配偶）,否,5,文盲/半文盲
411359103,411359,18,男,未婚,否,5,初中
411353102,411353,63,男,在婚（有配偶）,否,4,文盲/半文盲
411376103,411376,21,男,未婚,否,5,高中/中专/技校/职高
411465105,411465,16,男,未婚,否,5,初中
411418101,411418,71,男,在婚（有配偶）,否,4,小学
411376101,411376,46,女,在婚（有配偶）,否,5,初中
411377101,411377,53,男,在婚（有配偶）,否,5,大专
411377102,411377,47,女,在婚（有配偶）,否,5,初中
411440101,411440,53,男,在婚（有配偶）,否,5,小学
411353104,411353,36,女,在婚（有配偶）,否,5,初中
