pid,fid18,age,gender_update,qea0,qq301,kz202,cfps2018edu
420361101,420361,56,,,,,小学
420361102,420361,51,女,在婚（有配偶）,否,7,小学
420362101,420362,54,男,在婚（有配偶）,否,7,小学
420362102,420362,53,女,在婚（有配偶）,否,5,大专
420362103,420362,23,男,未婚,否,6,大学本科
420367101,420367,46,男,在婚（有配偶）,否,4,大专
420367102,420367,44,女,在婚（有配偶）,否,6,初中
420367103,420367,16,男,未婚,否,7,初中
420368101,420368,51,女,在婚（有配偶）,否,7,大专
420368102,420368,53,男,在婚（有配偶）,否,7,高中/中专/技校/职高
420368103,420368,28,男,在婚（有配偶）,否,7,大学本科
420368501,420368,30,女,在婚（有配偶）,否,7,大学本科
420371101,420371,62,女,在婚（有配偶）,否,6,文盲/半文盲
420371102,420371,66,男,在婚（有配偶）,是,7,文盲/半文盲
420371103,420371,37,男,在婚（有配偶）,是,7,大专
420371104,420371,32,女,在婚（有配偶）,否,7,高中/中专/技校/职高
420379101,420379,57,女,在婚（有配偶）,否,5,高中/中专/技校/职高
420380101,420380,42,男,离婚,是,6,高中/中专/技校/职高
420380102,420380,69,男,在婚（有配偶）,否,5,文盲/半文盲
420380103,420380,63,女,在婚（有配偶）,否,3,文盲/半文盲
420380105,420380,16,女,未婚,是,6,初中
420384101,420384,70,男,在婚（有配偶）,否,5,文盲/半文盲
420384102,420384,70,女,在婚（有配偶）,否,5,初中
420385101,284427,27,男,未婚,否,不适用,高中/中专/技校/职高
420385102,420385,74,男,在婚（有配偶）,否,7,初中
420385103,420385,75,女,在婚（有配偶）,否,7,初中
420389101,420389,44,女,在婚（有配偶）,否,不适用,小学
420389102,420389,50,男,在婚（有配偶）,是,不适用,小学
420389103,420389,20,女,未婚,否,不适用,高中/中专/技校/职高
420389104,420389,17,男,未婚,否,不适用,初中
420389431,420389,75,,,,,文盲/半文盲
420390101,420390,43,女,在婚（有配偶）,否,5,初中
420390102,420390,49,男,在婚（有配偶）,是,6,大学本科
420390103,420390,14,女,没有有效数据,否,不适用,小学
420394101,420394,65,男,在婚（有配偶）,否,7,高中/中专/技校/职高
420394102,659150,29,女,未婚,是,6,硕士
420394103,420394,63,女,在婚（有配偶）,否,6,高中/中专/技校/职高
420402101,420402,81,女,丧偶,否,5,文盲/半文盲
420402102,585418,55,男,离婚,不适用,不适用,高中/中专/技校/职高
420404101,420404,76,女,丧偶,否,5,小学
420405101,420405,65,男,在婚（有配偶）,是,7,初中
420405102,420405,61,女,在婚（有配偶）,否,7,初中
420405103,420405,35,女,未婚,否,7,大学本科
420407101,420407,64,男,在婚（有配偶）,否,6,初中
420407102,420407,55,女,在婚（有配偶）,否,7,高中/中专/技校/职高
420407104,531508,27,女,在婚（有配偶）,否,不适用,大学本科
420409101,420409,82,男,在婚（有配偶）,是,7,文盲/半文盲
420409102,420409,78,女,在婚（有配偶）,否,6,小学
420412101,420412,56,女,在婚（有配偶）,否,6,高中/中专/技校/职高
420412102,420412,58,男,在婚（有配偶）,否,4,初中
420412103,151407,32,女,在婚（有配偶）,否,不适用,大学本科
420413531,420413,54,男,离婚,否,5,初中
420415101,420415,48,男,在婚（有配偶）,否,7,高中/中专/技校/职高
420415102,420415,41,女,在婚（有配偶）,否,7,初中
420415103,420415,18,男,未婚,否,7,初中
420421101,420421,70,,,,,初中
420421102,420421,75,,,,,
420421104,420421,47,男,在婚（有配偶）,否,7,高中/中专/技校/职高
420424101,420424,57,男,离婚,否,7,大专
420426101,420426,69,女,丧偶,否,4,高中/中专/技校/职高
420427101,420427,56,女,在婚（有配偶）,否,不适用,初中
420427102,420427,61,男,在婚（有配偶）,是,不适用,初中
420427103,420427,34,男,在婚（有配偶）,否,不适用,大专
420427551,420427,34,女,在婚（有配偶）,否,不适用,高中/中专/技校/职高
420430101,420430,61,男,在婚（有配偶）,是,不适用,小学
420430103,420430,33,女,未婚,否,不适用,大学本科
420433101,420433,68,男,在婚（有配偶）,是,5,初中
420433102,420433,62,女,在婚（有配偶）,否,5,文盲/半文盲
420434103,420434,74,男,在婚（有配偶）,否,5,文盲/半文盲
420434104,420434,70,女,在婚（有配偶）,否,5,文盲/半文盲
420435101,420435,40,女,在婚（有配偶）,是,5,大专
420435102,420435,42,男,在婚（有配偶）,否,7,大专
420435103,420435,15,男,没有有效数据,否,6,初中
420445101,420445,64,男,在婚（有配偶）,否,5,大专
420445102,420445,64,女,在婚（有配偶）,否,5,高中/中专/技校/职高
420448101,420448,31,男,未婚,否,5,大专
420448102,420448,56,男,在婚（有配偶）,否,6,大专
420448103,420448,54,女,在婚（有配偶）,否,6,高中/中专/技校/职高
420453102,420453,37,男,离婚,否,5,大学本科
420453431,420453,56,,,,,小学
420455101,420455,44,女,在婚（有配偶）,否,5,大专
420455102,420455,46,男,在婚（有配偶）,否,6,大学本科
420455103,420455,18,男,未婚,否,不适用,高中/中专/技校/职高
420456101,420456,75,男,在婚（有配偶）,否,不适用,高中/中专/技校/职高
420456103,420456,46,女,在婚（有配偶）,否,不适用,大专
420456105,677161,24,男,未婚,否,不适用,大学本科
420461101,420461,68,女,丧偶,否,5,文盲/半文盲
420461103,420461,47,女,在婚（有配偶）,否,6,初中
420461104,420461,20,男,未婚,否,6,高中/中专/技校/职高
420463101,420463,54,男,在婚（有配偶）,否,5,高中/中专/技校/职高
420463102,420463,56,女,在婚（有配偶）,否,不适用,初中
420465101,420465,82,,,,,文盲/半文盲
420465102,420465,89,,,,,文盲/半文盲
420465103,420465,58,女,在婚（有配偶）,否,不适用,高中/中专/技校/职高
420465104,420465,60,男,在婚（有配偶）,是,不适用,初中
420467101,420467,73,女,在婚（有配偶）,否,6,高中/中专/技校/职高
420467102,420467,78,男,在婚（有配偶）,否,4,高中/中专/技校/职高
420467103,420467,18,女,未婚,否,7,高中/中专/技校/职高
420468101,420468,80,女,在婚（有配偶）,否,3,小学
420468102,420468,85,,,,,
420469101,420469,84,男,在婚（有配偶）,是,不适用,文盲/半文盲
420469102,420469,80,女,在婚（有配偶）,否,7,文盲/半文盲
420474101,420474,41,男,在婚（有配偶）,是,7,大专
420479101,420479,50,女,在婚（有配偶）,否,7,大专
420483101,420483,61,男,在婚（有配偶）,是,7,高中/中专/技校/职高
420483104,420483,52,女,在婚（有配偶）,否,5,高中/中专/技校/职高
420486101,420486,65,男,在婚（有配偶）,否,不适用,初中
420486102,420486,62,女,在婚（有配偶）,否,不适用,高中/中专/技校/职高
420488101,420488,38,女,在婚（有配偶）,否,4,高中/中专/技校/职高
420488102,420488,68,,,,,初中
420488103,420488,65,男,在婚（有配偶）,否,4,小学
420488501,420488,40,男,在婚（有配偶）,是,不适用,高中/中专/技校/职高
420490101,420490,46,女,在婚（有配偶）,否,不适用,大学本科
420490102,420490,46,男,在婚（有配偶）,否,不适用,大学本科
420491101,420491,57,女,未婚,否,1,高中/中专/技校/职高
420493101,420493,41,男,在婚（有配偶）,否,7,大学本科
420493102,420493,41,女,在婚（有配偶）,否,7,大专
420493103,420493,13,男,没有有效数据,否,7,小学
421228431,421228,33,女,在婚（有配偶）,否,7,大学本科
421684431,421684,34,男,在婚（有配偶）,否,不适用,大学本科
426583431,426583,46,女,在婚（有配偶）,否,6,初中
429330431,429330,30,男,在婚（有配偶）,否,5,大专
430002102,430002,80,男,丧偶,否,4,高中/中专/技校/职高
430002103,603477,41,女,在婚（有配偶）,否,7,高中/中专/技校/职高
430002105,603477,43,男,在婚（有配偶）,否,5,大专
430003102,430003,46,男,在婚（有配偶）,否,6,高中/中专/技校/职高
430003103,430003,43,女,在婚（有配偶）,否,7,大专
430003104,430003,16,男,未婚,否,6,初中
430004101,430004,64,女,丧偶,否,7,大学本科
430004103,641267,33,女,在婚（有配偶）,否,7,大学本科
430004551,641267,35,,,,,硕士
430005101,430005,78,男,在婚（有配偶）,否,5,大学本科
430005102,430005,73,女,在婚（有配偶）,否,7,大学本科
430005103,250175,47,女,在婚（有配偶）,否,不适用,大学本科
430005105,250175,17,男,未婚,否,不适用,初中
430007101,430007,48,女,在婚（有配偶）,否,不适用,大专
430012101,430012,43,女,在婚（有配偶）,否,5,高中/中专/技校/职高
430012102,430012,43,男,在婚（有配偶）,否,不适用,大学本科
430024101,430024,54,男,在婚（有配偶）,否,7,硕士
430024102,430024,50,女,在婚（有配偶）,否,7,大专
430024103,430024,25,男,未婚,否,7,大学本科
430025101,430025,68,男,在婚（有配偶）,不适用,不适用,大专
430026101,430026,51,男,在婚（有配偶）,是,不适用,大学本科
430026102,430026,40,女,在婚（有配偶）,否,不适用,大学本科
430026431,430026,80,女,丧偶,否,不适用,小学
430033103,430033,27,男,在婚（有配偶）,否,7,大学本科
430033601,430033,26,女,在婚（有配偶）,是,7,大学本科
430038101,430038,36,女,在婚（有配偶）,否,5,初中
430038104,430038,11,女,没有有效数据,否,6,文盲/半文盲
430038431,430038,71,,,,,小学
430042102,567552,33,女,在婚（有配偶）,否,不适用,大学本科
430043101,430043,56,女,丧偶,否,5,高中/中专/技校/职高
430046101,430046,66,女,在婚（有配偶）,否,4,高中/中专/技校/职高
430046102,430046,68,男,在婚（有配偶）,否,6,初中
430057101,430057,61,女,在婚（有配偶）,是,不适用,高中/中专/技校/职高
430057103,430057,30,男,未婚,否,不适用,高中/中专/技校/职高
430057531,430057,92,,,,,
430077101,430077,46,男,在婚（有配偶）,否,4,大学本科
430077102,430077,42,女,在婚（有配偶）,否,4,大专
430077103,430077,18,男,未婚,否,7,高中/中专/技校/职高
430086101,430086,43,女,在婚（有配偶）,否,不适用,大专
430086102,430086,45,男,在婚（有配偶）,否,不适用,高中/中专/技校/职高
430086103,430086,17,男,未婚,否,不适用,初中
430086104,430086,71,男,在婚（有配偶）,否,不适用,高中/中专/技校/职高
430086105,430086,67,女,在婚（有配偶）,否,不适用,小学
430089101,430089,38,女,在婚（有配偶）,否,5,大学本科
430089102,430089,63,女,丧偶,否,不适用,初中
430089601,430089,43,男,在婚（有配偶）,否,5,博士
430098101,430098,36,女,在婚（有配偶）,否,5,大专
430098102,430098,40,男,在婚（有配偶）,否,6,高中/中专/技校/职高
430098103,430098,64,女,离婚,否,5,小学
430098104,430098,10,男,没有有效数据,否,5,文盲/半文盲
430102103,430102,41,女,在婚（有配偶）,否,5,大学本科
430102104,430102,14,女,没有有效数据,否,4,小学
430104106,430104,58,男,在婚（有配偶）,否,不适用,高中/中专/技校/职高
430108101,430108,56,女,离婚,否,6,大学本科
430108102,430108,29,女,未婚,否,6,大专
430108103,430108,85,,,,,文盲/半文盲
430109101,430109,65,男,未婚,否,6,初中
430111101,100453,68,男,在婚（有配偶）,否,6,小学
430111102,100453,64,女,在婚（有配偶）,否,7,初中
430111103,100453,37,女,在婚（有配偶）,否,7,大学本科
430112101,430112,53,女,在婚（有配偶）,否,7,大专
430112103,430112,25,男,未婚,否,6,硕士
430113101,430113,42,男,在婚（有配偶）,否,不适用,大专
430113103,430113,39,女,在婚（有配偶）,是,7,大专
430113431,430113,66,,,,,小学
430114101,430114,50,女,离婚,否,6,大专
430114103,182424,76,女,丧偶,否,6,高中/中专/技校/职高
430114104,430114,23,女,未婚,否,7,大学本科
430115101,430115,42,女,离婚,否,不适用,初中
430117101,430117,52,女,在婚（有配偶）,否,7,大专
430117102,430117,54,男,在婚（有配偶）,是,7,大学本科
430117103,127105,27,女,未婚,否,7,大学本科
430118101,430118,55,男,在婚（有配偶）,否,不适用,高中/中专/技校/职高
430118102,430118,52,女,在婚（有配偶）,否,6,大专
430118103,430118,22,女,未婚,否,6,大学本科
430118431,430118,84,,,,,文盲/半文盲
430119101,430119,69,女,丧偶,否,6,高中/中专/技校/职高
430119103,430119,41,男,在婚（有配偶）,否,7,高中/中专/技校/职高
430119501,430119,33,女,在婚（有配偶）,否,7,初中
430123103,136896,31,男,未婚,否,不适用,大学本科
430124102,430124,80,女,丧偶,否,5,高中/中专/技校/职高
430124103,430124,59,女,离婚,否,7,大专
430125101,430125,67,女,丧偶,否,不适用,初中
430125431,430125,40,女,在婚（有配偶）,否,不适用,大专
430127101,430127,80,女,丧偶,否,5,大专
430127431,430127,48,男,在婚（有配偶）,否,7,大专
430128101,430128,83,男,在婚（有配偶）,不适用,不适用,小学
430128102,430128,82,女,在婚（有配偶）,否,7,文盲/半文盲
430130101,430130,50,男,在婚（有配偶）,否,7,高中/中专/技校/职高
430130102,430130,49,女,在婚（有配偶）,否,7,初中
430131102,430131,49,男,在婚（有配偶）,否,7,大专
430131103,430131,22,男,未婚,不适用,不适用,高中/中专/技校/职高
430132101,430132,64,男,在婚（有配偶）,否,不适用,高中/中专/技校/职高
430132102,430132,65,女,在婚（有配偶）,否,不适用,大专
430132103,430132,36,女,在婚（有配偶）,否,不适用,大专
430132501,430132,39,男,在婚（有配偶）,否,不适用,大专
430134101,430134,79,男,在婚（有配偶）,否,7,大学本科
430134102,430134,71,女,在婚（有配偶）,否,7,大专
430139101,430139,50,男,在婚（有配偶）,是,不适用,高中/中专/技校/职高
430139102,430139,47,女,在婚（有配偶）,否,2,高中/中专/技校/职高
430139103,430139,21,男,未婚,否,7,高中/中专/技校/职高
430141101,430141,51,男,在婚（有配偶）,否,7,初中
430141103,430141,24,女,未婚,否,7,大学本科
430144101,430144,49,女,丧偶,否,7,大专
430144102,430144,24,女,未婚,否,7,大学本科
430145101,430145,39,男,在婚（有配偶）,是,6,大专
430147101,430147,79,女,丧偶,否,3,初中
430157101,430157,69,男,在婚（有配偶）,否,5,文盲/半文盲
430158101,623377,32,男,在婚（有配偶）,否,6,大专
430158102,430158,61,男,在婚（有配偶）,否,6,高中/中专/技校/职高
430158103,430158,56,女,在婚（有配偶）,否,7,高中/中专/技校/职高
430158501,623377,28,女,在婚（有配偶）,否,7,大专
430163101,430163,77,女,丧偶,否,5,小学
430163431,430163,54,男,在婚（有配偶）,是,6,初中
430165102,430165,72,女,丧偶,不适用,不适用,小学
430165103,430165,20,男,未婚,否,不适用,高中/中专/技校/职高
430165104,430165,21,男,未婚,否,不适用,高中/中专/技校/职高
